build_up_area,avg._price,floor,age_of_property,furnishing,bhk,address,project_name,price,bathrooms,balcony,link,facing_east_facing,facing_north_facing,facing_north_east_facing,facing_north_west_facing,facing_south_facing,facing_south_east_facing,facing_south_west_facing,facing_west_facing,new_carpet,open_parking,covered_parking,possession_status,sector,coordinates,latitude,longitude
1660,7830.0,7,5,0,3,"bestech park view ananda, sector 81, gurgaon",Bestech Park View Ananda,13000000.0,2.0,3,"https://housing.com//in/buy/resale/page/12036999-3-bhk-apartment-in-sector-81-for-rs-13000000
",0,0,1,0,0,0,0,0,1211.0,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
1790,7540.0,2,4,1,3,"bestech park view ananda, sector 81, gurgaon",Bestech Park View Ananda,13500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11988193-3-bhk-apartment-in-sector-81-for-rs-13500000
",1,0,0,0,0,0,0,0,1350.0,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
1660,8130.000000000001,8,5,1,3,"bestech park view ananda, sector 81, gurgaon",Bestech Park View Ananda,13500000.0,2.0,3,"https://housing.com//in/buy/resale/page/12584874-3-bhk-apartment-in-sector-81-for-rs-13500000
",0,1,0,0,0,0,0,0,1307.1514571195264,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
1810,7730.0,2,5,1,3,"bestech park view ananda, sector 81, gurgaon",Bestech Park View Ananda,14000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11941701-3-bhk-apartment-in-sector-81-for-rs-14000000
",1,0,0,0,0,0,0,0,1425.267552642375,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
1810,8010.0,2,5,1,3,"bestech park view ananda, sector 81, gurgaon",Bestech Park View Ananda,14500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11543381-3-bhk-apartment-in-sector-81-for-rs-14500000
",1,0,0,0,0,0,0,0,1500.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
1810,8290.0,8,5,1,3,"bestech park view ananda, sector 81, gurgaon",Bestech Park View Ananda,15000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11968794-3-bhk-apartment-in-sector-81-for-rs-15000000
",0,0,1,0,0,0,0,0,1200.0,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
1911,8109.999999999999,13,3,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,15500000.0,3.0,3,"https://housing.com//in/buy/resale/page/6309879-3-bhk-apartment-in-sector-81-for-rs-15500000-v2
",0,0,0,0,0,0,0,0,1160.0,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
1455,11000.0,7,5,1,3,"bestech park view ananda, sector 81, gurgaon",Bestech Park View Ananda,16000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12037407-3-bhk-apartment-in-sector-81-for-rs-16000000
",0,0,1,0,0,0,0,0,1212.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2100,8480.0,16,10,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,17800000.0,3.0,2,"https://housing.com//in/buy/resale/page/12169601-3-bhk-apartment-in-sector-81-for-rs-17800000
",0,0,0,0,0,0,0,0,1800.0,2,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
1930,9430.0,25,14,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,18200000.0,3.0,1,"https://housing.com//in/buy/resale/page/11929082-3-bhk-apartment-in-sector-81-for-rs-18200000
",0,0,0,0,0,0,0,0,1519.760429060654,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2100,8810.0,27,10,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,18500000.0,3.0,2,"https://housing.com//in/buy/resale/page/12169379-3-bhk-apartment-in-sector-81-for-rs-18500000
",1,0,0,0,0,0,0,0,1800.0,2,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,8990.0,14,11,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,18900000.0,3.0,1,"https://housing.com//in/buy/resale/page/12007785-3-bhk-apartment-in-sector-81-for-rs-18900000
",0,0,0,0,0,0,0,0,1655.9876592303397,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,8990.0,3,0,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,18900000.0,3.0,3,"https://housing.com//in/buy/resale/page/9947884-3-bhk-apartment-in-sector-81-for-rs-18900000
",0,1,0,0,0,0,0,0,1655.9876592303397,0,3,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,7520.0,4,4,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,20000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11882818-3-bhk-apartment-in-sector-81-for-rs-20000000
",1,0,0,0,0,0,0,0,2094.5920939385182,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,7710.0,4,5,0,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,20500000.0,3.0,3,"https://housing.com//in/buy/resale/page/10642086-3-bhk-apartment-in-sector-81-for-rs-20500000
",0,0,0,0,0,0,0,0,2111.9055898806378,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2336,8780.0,13,12,1,4,"bestech park view ananda, sector 81, gurgaon",Bestech Park View Ananda,20500000.0,4.0,1,"https://housing.com//in/buy/resale/page/11949316-4-bhk-apartment-in-sector-81-for-rs-20500000
",0,0,0,0,0,0,0,0,1872.6306532643173,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
1911,10990.0,3,0,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,21000000.0,3.0,3,"https://housing.com//in/buy/resale/page/5670458-3-bhk-apartment-in-sector-81-for-rs-21000000
",1,0,0,0,0,0,0,0,1800.0,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,8270.0,10,6,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,22000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11975299-3-bhk-apartment-in-sector-81-for-rs-22000000
",0,0,1,0,0,0,0,0,1700.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,10940.0,26,10,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,23000000.0,3.0,2,"https://housing.com//in/buy/resale/page/12647029-3-bhk-apartment-in-sector-81-for-rs-23000000
",0,0,0,1,0,0,0,0,1600.0,2,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2100,10950.0,5,4,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,23000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12001584-3-bhk-apartment-in-sector-81-for-rs-23000000
",0,0,1,0,0,0,0,0,1400.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,10940.0,26,10,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,23000000.0,3.0,2,"https://housing.com//in/buy/resale/page/12646874-3-bhk-apartment-in-sector-81-for-rs-23000000
",0,0,0,1,0,0,0,0,1600.0,2,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2100,10950.0,5,4,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,23000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11843970-3-bhk-apartment-in-sector-81-for-rs-23000000
",1,0,0,0,0,0,0,0,1653.6253373198826,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,10940.0,5,2,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,23000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11989405-3-bhk-apartment-in-sector-81-for-rs-23000000
",0,0,1,0,0,0,0,0,1700.0,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2185,10530.0,9,4,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,23000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11764474-3-bhk-apartment-in-sector-81-for-rs-23000000
",0,0,0,0,0,0,1,0,1720.557791449497,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2100,11050.0,16,10,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,23200000.0,3.0,3,"https://housing.com//in/buy/resale/page/12604603-3-bhk-apartment-in-sector-81-for-rs-23200000
",0,0,0,1,0,0,0,0,1600.0,2,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,8830.0,3,4,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,23500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12384286-3-bhk-apartment-in-sector-81-for-rs-23500000
",0,0,0,1,0,0,0,0,1440.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,8830.0,8,4,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,23500000.0,3.0,0,"https://housing.com//in/buy/resale/page/12017082-3-bhk-apartment-in-sector-81-for-rs-23500000
",0,0,0,0,0,0,0,1,1800.0,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,8830.0,10,5,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,23500000.0,3.0,2,"https://housing.com//in/buy/resale/page/12388409-3-bhk-apartment-in-sector-81-for-rs-23500000
",0,0,0,0,0,0,0,0,1600.0,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2045,11490.0,15,4,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,23500000.0,2.0,2,"https://housing.com//in/buy/resale/page/12491776-3-bhk-apartment-in-sector-81-for-rs-23500000
",0,0,0,0,0,1,0,0,1950.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2121,11080.0,16,2,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,23500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12444018-3-bhk-apartment-in-sector-81-for-rs-23500000
",0,0,1,0,0,0,0,0,1865.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,11410.0,15,1,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,24000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12532272-3-bhk-apartment-in-sector-81-for-rs-24000000
",0,1,0,0,0,0,0,0,1500.0,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,9020.0,10,4,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,24000000.0,2.0,3,"https://housing.com//in/buy/resale/page/12491743-3-bhk-apartment-in-sector-81-for-rs-24000000
",0,0,0,0,0,1,0,0,2350.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,9020.0,9,5,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,24000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12706910-3-bhk-apartment-in-sector-81-for-rs-24000000
",0,1,0,0,0,0,0,0,2300.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2100,11430.0,25,4,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,24000000.0,3.0,2,"https://housing.com//in/buy/resale/page/12558837-3-bhk-apartment-in-sector-81-for-rs-24000000
",0,0,1,0,0,0,0,0,1950.0,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2100,11430.0,14,3,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,24000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12712915-3-bhk-apartment-in-sector-81-for-rs-24000000
",1,0,0,0,0,0,0,0,1575.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,11550.0,5,3,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,24300000.0,3.0,3,"https://housing.com//in/buy/resale/page/12377876-3-bhk-apartment-in-sector-81-for-rs-24300000
",1,0,0,0,0,0,0,0,1257.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,9130.0,15,4,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,24300000.0,3.0,3,"https://housing.com//in/buy/resale/page/10938092-3-bhk-apartment-in-sector-81-for-rs-21500000
",1,0,0,0,0,0,0,0,1800.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,9130.0,9,5,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,24300000.0,3.0,3,"https://housing.com//in/buy/resale/page/12699753-3-bhk-apartment-in-sector-81-for-rs-24300000
",1,0,0,0,0,0,0,0,2360.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2112,11600.0,5,3,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,24500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12707141-3-bhk-apartment-in-sector-81-for-rs-24500000
",1,0,0,0,0,0,0,0,1750.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,11650.0,15,2,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,24500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12732366-3-bhk-apartment-in-sector-81-for-rs-24500000
",0,1,0,0,0,0,0,0,1655.9876592303397,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2100,11670.0,15,3,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,24500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11039424-3-bhk-apartment-in-sector-81-for-rs-21000000-v2
",0,0,1,0,0,0,0,0,1700.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2150,11390.0,13,3,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,24500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11574605-3-bhk-apartment-in-sector-81-for-rs-22500000
",0,0,1,0,0,0,0,0,1845.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,11650.0,5,4,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,24500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12420658-3-bhk-apartment-in-sector-81-for-rs-24500000
",0,0,1,0,0,0,0,0,1257.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,9210.0,4,5,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,24500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11314695-3-bhk-apartment-in-sector-81-for-rs-24500000
",1,0,0,0,0,0,0,0,2300.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2100,11710.0,5,3,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,24600000.0,3.0,3,"https://housing.com//in/buy/resale/page/11283361-3-bhk-apartment-in-sector-81-for-rs-24500000
",1,0,0,0,0,0,0,0,1900.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,11790.0,15,3,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,24800000.0,3.0,3,"https://housing.com//in/buy/resale/page/12741511-3-bhk-apartment-in-sector-81-for-rs-24800000
",0,1,0,0,0,0,0,0,1655.9876592303397,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,11890.0,5,2,0,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,25000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12683371-3-bhk-apartment-in-sector-81-for-rs-25000000
",0,0,0,0,0,0,0,0,1669.6757351575118,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,11890.0,15,3,0,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,25000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12735529-3-bhk-apartment-in-sector-81-for-rs-25000000
",0,1,0,0,0,0,0,0,1669.6757351575118,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,9400.0,9,5,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,25000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12529166-3-bhk-apartment-in-sector-81-for-rs-25000000
",0,0,1,0,0,0,0,0,2094.5920939385182,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,11890.0,15,4,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,25000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11583715-3-bhk-apartment-in-sector-81-for-rs-25000000
",0,0,0,0,0,0,0,0,1800.0,2,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,11890.0,6,3,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,25000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11666689-3-bhk-apartment-in-sector-81-for-rs-25000000
",0,0,0,0,0,0,0,0,1600.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,9400.0,21,5,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,25000000.0,2.0,2,"https://housing.com//in/buy/resale/page/12476196-3-bhk-apartment-in-sector-81-for-rs-23500000
",0,0,0,0,0,1,0,0,2450.0,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,11890.0,15,3,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,25000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11667109-3-bhk-apartment-in-sector-81-for-rs-25000000
",0,0,0,0,0,0,0,0,1600.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,12130.0,15,2,2,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,25500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12529201-3-bhk-apartment-in-sector-81-for-rs-25500000
",0,0,1,0,0,0,0,0,1641.60032223139,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2100,12140.0,23,5,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,25500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12325901-3-bhk-apartment-in-sector-81-for-rs-25500000
",0,1,0,0,0,0,0,0,1430.0,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2831,9010.0,2,0,1,4,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,25500000.0,4.0,4,"https://housing.com//in/buy/resale/page/9947945-4-bhk-apartment-in-sector-81-for-rs-25500000
",0,1,0,0,0,0,0,0,2269.442371314761,0,4,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2831,9010.0,14,11,1,4,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,25500000.0,4.0,1,"https://housing.com//in/buy/resale/page/12007894-4-bhk-apartment-in-sector-81-for-rs-25500000
",0,0,0,0,0,0,0,0,2269.442371314761,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3185,8460.0,2,4,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,26900000.0,4.0,4,"https://housing.com//in/buy/resale/page/10922876-4-bhk-apartment-in-sector-81-for-rs-26939800
",0,0,1,0,0,0,0,0,2200.0,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,10150.0,9,5,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,27000000.0,3.0,3,"https://housing.com//in/buy/resale/page/10292205-3-bhk-apartment-in-sector-81-for-rs-27000000
",0,0,1,0,0,0,0,0,1876.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2400,11250.0,3,4,0,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,27000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12630379-3-bhk-apartment-in-sector-81-for-rs-27000000
",0,1,0,0,0,0,0,0,1905.4787277118537,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2103,12840.0,14,2,1,3,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,27000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12643849-3-bhk-apartment-in-sector-81-for-rs-27000000
",0,0,0,0,0,0,0,0,1472.0,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2500,11240.0,25,14,1,4,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,28100000.0,4.0,1,"https://housing.com//in/buy/resale/page/11929119-4-bhk-apartment-in-sector-81-for-rs-28100000
",0,0,0,0,0,0,0,0,2004.099586113353,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2260,12610.0,9,8,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,28500000.0,3.0,1,"https://housing.com//in/buy/resale/page/12196152-3-bhk-apartment-in-sector-81-for-rs-28500000
",0,0,0,0,0,0,0,0,1779.6158392109214,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3185,9420.0,16,5,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,30000000.0,4.0,2,"https://housing.com//in/buy/resale/page/11544132-4-bhk-apartment-in-sector-81-for-rs-26000000
",0,0,0,0,0,0,0,0,2750.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,11280.0,5,2,0,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,30000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12357824-3-bhk-apartment-in-sector-81-for-rs-30000000
",0,0,0,0,1,0,0,0,2300.0,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2660,11280.0,15,5,1,3,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,30000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12552661-3-bhk-apartment-in-sector-81-for-rs-30000000
",1,0,0,0,0,0,0,0,2094.5920939385182,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3185,9420.0,9,5,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,30000000.0,4.0,4,"https://housing.com//in/buy/resale/page/12529179-4-bhk-apartment-in-sector-81-for-rs-30000000
",0,0,1,0,0,0,0,0,2553.222872708412,0,3,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3185,9730.0,9,3,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,31000000.0,4.0,3,"https://housing.com//in/buy/resale/page/12379284-4-bhk-apartment-in-sector-81-for-rs-31000000
",0,0,0,1,0,0,0,0,1850.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3185,9890.0,9,5,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,31500000.0,4.0,4,"https://housing.com//in/buy/resale/page/12699852-4-bhk-apartment-in-sector-81-for-rs-31500000
",0,0,0,0,0,0,0,1,2800.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
4200,7500.0,5,3,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,31500000.0,4.0,4,"https://housing.com//in/buy/resale/page/7968681-4-bhk-apartment-in-sector-81-for-rs-31500000-v3
",0,1,0,0,0,0,0,0,3366.8873046704334,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3185,9890.0,10,5,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,31500000.0,4.0,3,"https://housing.com//in/buy/resale/page/11038710-4-bhk-apartment-in-sector-81-for-rs-28000000
",0,0,1,0,0,0,0,0,2800.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3185,9890.0,3,2,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,31500000.0,4.0,3,"https://housing.com//in/buy/resale/page/4357650-4-bhk-apartment-in-sector-81-for-rs-31500000-v2
",0,1,0,0,0,0,0,0,2553.222872708412,0,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3185,9980.0,3,5,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,31800000.0,4.0,3,"https://housing.com//in/buy/resale/page/12707019-4-bhk-apartment-in-sector-81-for-rs-32000000
",1,0,0,0,0,0,0,0,2800.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3400,9410.0,3,4,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,32000000.0,4.0,4,"https://housing.com//in/buy/resale/page/11882882-4-bhk-apartment-in-sector-81-for-rs-32000000
",0,0,0,0,0,0,0,1,2725.5754371141606,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3185,10050.0,3,5,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,32000000.0,4.0,2,"https://housing.com//in/buy/resale/page/11492691-4-bhk-apartment-in-sector-81-for-rs-32000000
",0,0,0,0,0,0,0,1,2800.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3185,10080.0,10,4,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,32100000.0,4.0,3,"https://housing.com//in/buy/resale/page/12452280-4-bhk-apartment-in-sector-81-for-rs-32100000
",1,0,0,0,0,0,0,0,1600.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2792,11820.0,14,4,1,4,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,33000000.0,4.0,4,"https://housing.com//in/buy/resale/page/11844031-4-bhk-apartment-in-sector-81-for-rs-33000000
",0,0,0,0,0,0,0,0,2238.178417771393,1,1,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3470,9800.0,9,5,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,34000000.0,4.0,3,"https://housing.com//in/buy/resale/page/11492798-4-bhk-apartment-in-sector-81-for-rs-34000000
",0,0,0,0,0,0,0,1,3000.0,1,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
3185,10680.0,9,6,1,4,"bestech park view grand spa, sector 81, gurgaon",Bestech Park View Grand Spa,34000000.0,4.0,4,"https://housing.com//in/buy/resale/page/11975397-4-bhk-apartment-in-sector-81-for-rs-30000000
",0,0,1,0,0,0,0,0,2400.0,0,2,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
2872,11840.0,27,10,1,4,"dlf the ultima, sector 81, gurgaon",DLF The Ultima,34000000.0,4.0,3,"https://housing.com//in/buy/resale/page/12647119-4-bhk-apartment-in-sector-81-for-rs-34000000
",1,0,0,0,0,0,0,0,1800.0,3,3,0,sector 81,"28.3867° N, 76.9485° E",28.3867,76.9485
