build_up_area,avg._price,floor,age_of_property,furnishing,bhk,link,possession_status,sector,parking,latitude,longitude
1671,8.08,16,0,1,2,"https://housing.com//in/buy/resale/page/12453504-2-bhk-apartment-in-sector-85-for-rs-13500000
",0,85,2,28.4042,76.9513
1109,12.17,1,0,1,2,"https://housing.com//in/buy/resale/page/10640794-2-bhk-apartment-in-dlf-phase-4-for-rs-13500000
",0,27,0,28.4658,77.0917
1120,12.05,5,18,1,2,"https://housing.com//in/buy/resale/page/12611721-2-bhk-apartment-in-dlf-phase-1-for-rs-13500000
",0,26,1,28.4757,77.1032
1507,8.96,13,4,1,2,"https://housing.com//in/buy/resale/page/12724335-2-bhk-apartment-in-sector-68-for-rs-13500000
",0,68,2,28.3853,77.0484
1426,9.47,12,0,1,2,"https://housing.com//in/buy/resale/page/12531380-2-bhk-apartment-in-sector-85-for-rs-13500000
",0,85,1,28.4042,76.9513
1943,6.95,8,4,1,3,"https://housing.com//in/buy/resale/page/5097084-3-bhk-apartment-in-sector-107-for-rs-13500000
",0,107,1,28.5052,76.9729
1496,9.02,2,0,1,4,"https://housing.com//in/buy/resale/page/12465637-4-bhk-apartment-in-sector-93-for-rs-13500000
",3,93,1,28.4153,76.9326
1020,13.23,6,1,1,2,"https://housing.com//in/buy/resale/page/11544771-2-bhk-apartment-in-sector-65-for-rs-13500000
",0,65,1,28.403,77.069
1930,6.99,12,8,1,3,"https://housing.com//in/buy/resale/page/12491809-3-bhk-apartment-in-sector-86-for-rs-13500000
",0,86,1,28.3986,76.9384
1665,8.11,3,4,1,3,"https://housing.com//in/buy/resale/page/12486741-3-bhk-apartment-in-sector-106-for-rs-13500000
",0,106,2,28.5007,77.0003
2300,5.87,7,5,1,3,"https://housing.com//in/buy/resale/page/12466846-3-bhk-apartment-in-sector-107-for-rs-13500000
",0,107,2,28.5052,76.9729
1650,8.18,4,12,1,3,"https://housing.com//in/buy/resale/page/7988835-3-bhk-apartment-in-sector-56-for-rs-13500000-v2
",0,56,2,28.4245,77.0991
1880,7.18,15,5,1,3,"https://housing.com//in/buy/resale/page/12429631-3-bhk-apartment-in-sector-82-for-rs-13500000
",0,82,1,28.3935,76.96
1758,7.68,2,3,0,3,"https://housing.com//in/buy/resale/page/12060966-3-bhk-apartment-in-sector-108-for-rs-13500000
",0,108,3,28.5134,76.983
1689,7.99,3,0,0,3,"https://housing.com//in/buy/resale/page/12048711-3-bhk-apartment-in-sector-102-for-rs-13500000
",0,102,3,28.475,76.9715
1450,9.31,4,5,1,3,"https://housing.com//in/buy/resale/page/12037100-3-bhk-apartment-in-sector-77-for-rs-13500000
",0,77,1,28.3801,76.9845
2000,6.75,9,1,1,3,"https://housing.com//in/buy/resale/page/12036272-3-bhk-apartment-in-sector-99a-for-rs-13500000
",0,99a,3,28.4561,76.9542
1700,7.94,2,10,1,3,"https://housing.com//in/buy/resale/page/11106726-3-bhk-apartment-in-sector-56-for-rs-12000000
",0,56,2,28.4245,77.0991
1760,7.67,3,3,0,3,"https://housing.com//in/buy/resale/page/8386683-3-bhk-apartment-in-sector-106-for-rs-13500000
",0,106,1,28.5007,77.0003
1840,7.34,9,5,1,3,"https://housing.com//in/buy/resale/page/11556432-3-bhk-apartment-in-sector-83-for-rs-13500000
",0,83,0,28.3986,76.9647
1800,7.5,7,5,0,3,"https://housing.com//in/buy/resale/page/12637529-3-bhk-apartment-in-sector-84-for-rs-13500000
",0,84,1,28.3979,76.9736
1575,8.57,5,5,1,3,"https://housing.com//in/buy/resale/page/12567654-3-bhk-apartment-in-sector-77-for-rs-13500000
",0,77,1,28.3801,76.9845
1900,7.11,4,4,1,3,"https://housing.com//in/buy/resale/page/10648212-3-bhk-apartment-in-sector-106-for-rs-13500000
",0,106,1,28.5007,77.0003
1685,8.01,13,1,1,3,"https://housing.com//in/buy/resale/page/10645173-3-bhk-apartment-in-sector-99-for-rs-13500000-v2
",0,99,2,28.464,76.9614
1750,7.71,11,4,0,3,"https://housing.com//in/buy/resale/page/12613284-3-bhk-apartment-in-sector-72-for-rs-13500000
",0,72,2,28.4225,77.0211
1423,9.49,2,0,1,3,"https://housing.com//in/buy/resale/page/12608554-3-bhk-apartment-in-sector-89-for-rs-13500000
",0,89,0,28.4253,76.9439
1918,7.04,3,3,1,3,"https://housing.com//in/buy/resale/page/12185388-3-bhk-apartment-in-sector-84-for-rs-12500000
",0,84,2,28.3979,76.9736
1470,9.18,2,0,1,3,"https://housing.com//in/buy/resale/page/12114560-3-bhk-apartment-in-sector-79-for-rs-13500000
",0,79,2,28.3624,76.9787
1900,7.11,19,1,1,3,"https://housing.com//in/buy/resale/page/8326550-3-bhk-apartment-in-sector-106-for-rs-13500000
",0,106,1,28.5007,77.0003
1930,6.99,14,7,1,3,"https://housing.com//in/buy/resale/page/12361563-3-bhk-apartment-in-sector-90-for-rs-13500000
",0,90,2,28.4085,76.9369
1540,8.77,4,3,1,2,"https://housing.com//in/buy/resale/page/11839727-2-bhk-apartment-in-sector-70a-for-rs-13500000
",0,70a,1,28.3845,77.0226
1802,7.49,7,7,1,3,"https://housing.com//in/buy/resale/page/12743893-3-bhk-apartment-in-sector-72-for-rs-13500000
",0,72,2,28.4225,77.0211
1760,7.67,4,5,1,3,"https://housing.com//in/buy/resale/page/12579029-3-bhk-apartment-in-sector-106-for-rs-13500000
",0,106,0,28.5007,77.0003
1758,7.68,3,55,1,3,"https://housing.com//in/buy/resale/page/10654500-3-bhk-apartment-in-sector-108-for-rs-13500000-v2
",0,108,2,28.5134,76.983
1850,7.3,15,0,1,3,"https://housing.com//in/buy/resale/page/11904785-3-bhk-apartment-in-sector-83-for-rs-13500000
",0,83,1,28.3986,76.9647
1890,7.14,10,5,1,3,"https://housing.com//in/buy/resale/page/12666493-3-bhk-apartment-in-sector-84-for-rs-13500000
",0,84,1,28.3979,76.9736
2395,5.64,3,0,1,3,"https://housing.com//in/buy/resale/page/12671449-3-bhk-apartment-in-sector-93-for-rs-13500000
",0,93,3,28.4153,76.9326
1845,7.32,10,13,1,3,"https://housing.com//in/buy/resale/page/11928909-3-bhk-apartment-in-sector-91-for-rs-13500000
",0,91,2,28.4014,76.9225
1785,7.56,4,8,1,3,"https://housing.com//in/buy/resale/page/11729899-3-bhk-apartment-in-sector-90-for-rs-13500000
",0,90,2,28.4085,76.9369
1720,7.85,6,2,1,3,"https://housing.com//in/buy/resale/page/12367835-3-bhk-apartment-in-sector-33,-sohna-for-rs-13500000
",0,33,1,28.442,77.0207
1215,11.11,7,1,1,2,"https://housing.com//in/buy/resale/page/12317809-2-bhk-apartment-in-sector-102-for-rs-13500000
",0,102,1,28.475,76.9715
1570,8.6,6,5,1,3,"https://housing.com//in/buy/resale/page/12608306-3-bhk-apartment-in-sector-33-for-rs-13500000
",0,33,2,28.442,77.0207
1930,6.99,9,5,1,3,"https://housing.com//in/buy/resale/page/11763182-3-bhk-apartment-in-sector-90-for-rs-13500000
",0,90,2,28.4085,76.9369
1665,8.11,4,2,1,3,"https://housing.com//in/buy/resale/page/11769575-3-bhk-apartment-in-sector-106-for-rs-13500000
",0,106,2,28.5007,77.0003
1685,8.01,4,8,1,3,"https://housing.com//in/buy/resale/page/11729986-3-bhk-apartment-in-sector-86-for-rs-13500000
",0,86,4,28.3986,76.9384
1862,7.25,7,3,0,3,"https://housing.com//in/buy/resale/page/11464643-3-bhk-apartment-in-sector-91-for-rs-13500000
",0,91,1,28.4014,76.9225
1811,7.45,9,1,1,3,"https://housing.com//in/buy/resale/page/11899547-3-bhk-apartment-in-sector-90-for-rs-13500000
",0,90,1,28.4085,76.9369
1760,7.67,12,4,1,3,"https://housing.com//in/buy/resale/page/11051657-3-bhk-apartment-in-sector-106-for-rs-13500000
",0,106,1,28.5007,77.0003
1560,8.65,12,2,1,3,"https://housing.com//in/buy/resale/page/6404696-3-bhk-apartment-in-sector-33-for-rs-13500000
",0,33,2,28.442,77.0207
1505,8.97,5,1,1,3,"https://housing.com//in/buy/resale/page/5763969-3-bhk-apartment-in-sector-79-for-rs-13500000-v3
",0,79,2,28.3624,76.9787
1510,8.94,16,1,1,3,"https://housing.com//in/buy/resale/page/12501076-3-bhk-apartment-in-sector-79-for-rs-13500000
",0,79,3,28.3624,76.9787
4700,2.87,10,5,1,5,"https://housing.com//in/buy/resale/page/12405976-5-bhk-apartment-in-sector-103-for-rs-13500000
",0,103,2,28.4949,76.9845
1918,7.04,4,4,1,3,"https://housing.com//in/buy/resale/page/12642759-3-bhk-apartment-in-sector-84-for-rs-13500000
",0,84,2,28.3979,76.9736
2600,5.19,6,4,1,4,"https://housing.com//in/buy/resale/page/11782103-4-bhk-apartment-in-sector-76-for-rs-13500000
",0,76,2,28.3935,76.9888
1910,7.07,8,0,1,4,"https://housing.com//in/buy/resale/page/11837763-4-bhk-apartment-in-sector-92-for-rs-13500000
",0,92,0,28.4079,76.9153
2390,5.65,4,6,0,4,"https://housing.com//in/buy/resale/page/11060423-4-bhk-apartment-in-sector-83-for-rs-13500000
",0,83,1,28.3986,76.9647
1900,7.11,4,5,0,4,"https://housing.com//in/buy/resale/page/12435969-4-bhk-apartment-in-sector-106-for-rs-13500000
",0,106,4,28.5007,77.0003
1017,13.27,15,12,1,3,"https://housing.com//in/buy/resale/page/11917773-3-bhk-apartment-in-sector-67-for-rs-13500000
",0,67,1,28.3859,77.0608
1865,7.24,9,2,0,3,"https://housing.com//in/buy/resale/page/11950170-3-bhk-apartment-in-sector-37d-for-rs-13500000
",0,37d,1,28.4478,76.9703
2425,5.57,3,0,1,4,"https://housing.com//in/buy/resale/page/12016708-4-bhk-apartment-in-sector-82-for-rs-13500000
",0,82,4,28.3935,76.96
1841,7.33,2,0,1,3,"https://housing.com//in/buy/resale/page/12625043-3-bhk-apartment-in-sector-93-for-rs-13500000
",3,93,2,28.4153,76.9326
1930,6.99,13,10,1,3,"https://housing.com//in/buy/resale/page/11659026-3-bhk-apartment-in-sector-91-for-rs-13500000
",0,91,3,28.4014,76.9225
1560,8.72,6,0,1,3,"https://housing.com//in/buy/resale/page/12652744-3-bhk-apartment-in-sector-93-for-rs-13600001
",0,93,0,28.4153,76.9326
1821,7.47,10,6,1,3,"https://housing.com//in/buy/resale/page/12471818-3-bhk-apartment-in-sector-80-for-rs-13600000
",0,80,1,28.3659,76.9557
2000,6.8,12,1,1,3,"https://housing.com//in/buy/resale/page/12168534-3-bhk-apartment-in-sector-99a-for-rs-13600000
",0,99a,2,28.4561,76.9542
2003,6.79,7,4,1,3,"https://housing.com//in/buy/resale/page/10253406-3-bhk-apartment-in-sector-108-for-rs-13600000
",0,108,1,28.5134,76.983
1150,11.83,5,18,1,2,"https://housing.com//in/buy/resale/page/12611751-2-bhk-apartment-in-dlf-phase-1-for-rs-13600000
",0,26,1,28.4757,77.1032
1105,12.31,14,6,1,2,"https://housing.com//in/buy/resale/page/12607421-2-bhk-apartment-in-sector-43-for-rs-13600000
",0,43,2,28.4629,77.0772
1215,11.19,9,1,0,2,"https://housing.com//in/buy/resale/page/12679038-2-bhk-apartment-in-sector-102-for-rs-13600000
",0,102,2,28.475,76.9715
1741,7.81,21,1,1,2,"https://housing.com//in/buy/resale/page/12533988-2-bhk-apartment-in-sector-85-for-rs-13600000
",0,85,1,28.4042,76.9513
1307,10.4,14,1,1,2,"https://housing.com//in/buy/resale/page/12537555-2-bhk-apartment-in-sector-70a-for-rs-13600000
",0,70a,2,28.3845,77.0226
1707,7.97,6,3,1,3,"https://housing.com//in/buy/resale/page/12093503-3-bhk-apartment-in-sector-103-for-rs-13600000
",0,103,4,28.4949,76.9845
2193,6.2,8,3,1,4,"https://housing.com//in/buy/resale/page/11974735-4-bhk-apartment-in-sector-72-for-rs-13600000
",0,72,2,28.4225,77.0211
2051,6.63,8,5,2,3,"https://housing.com//in/buy/resale/page/12386235-3-bhk-apartment-in-sector-86-for-rs-13600000
",0,86,2,28.3986,76.9384
2150,6.31,10,3,1,3,"https://housing.com//in/buy/resale/page/11628912-3-bhk-apartment-in-sector-85-for-rs-13565800
",0,85,2,28.4042,76.9513
1720,7.9,1,5,1,3,"https://housing.com//in/buy/resale/page/12032791-3-bhk-apartment-in-sector-84-for-rs-13586800
",0,84,2,28.3979,76.9736
1623,8.35,12,3,1,3,"https://housing.com//in/buy/resale/page/12401804-3-bhk-apartment-in-sector-90-for-rs-13550000
",0,90,2,28.4085,76.9369
1930,7.1,11,4,1,3,"https://housing.com//in/buy/resale/page/11800053-3-bhk-apartment-in-sector-90-for-rs-13700000
",0,90,1,28.4085,76.9369
2085,6.56,18,0,1,3,"https://housing.com//in/buy/resale/page/12294820-3-bhk-apartment-in-sector-89a-for-rs-13683400
",0,89a,1,28.4336,76.9441
1620,8.45,3,1,2,3,"https://housing.com//in/buy/resale/page/11603052-3-bhk-apartment-in-sector-70-for-rs-13694900
",0,70,3,28.3968,77.0233
1408,9.73,2,0,1,4,"https://housing.com//in/buy/resale/page/9918732-4-bhk-apartment-in-sector-93-for-rs-13700000
",0,93,4,28.4153,76.9326
2390,5.73,9,6,0,4,"https://housing.com//in/buy/resale/page/11060508-4-bhk-apartment-in-sector-83-for-rs-13700000
",0,83,1,28.3986,76.9647
1900,7.2,14,10,2,3,"https://housing.com//in/buy/resale/page/11230219-3-bhk-apartment-in-sector-83-for-rs-13680000
",0,83,1,28.3986,76.9647
1359,10.08,12,0,1,3,"https://housing.com//in/buy/resale/page/12028782-3-bhk-apartment-in-sector-104-for-rs-13700000
",1,104,2,28.4788,76.996
1997,6.86,9,1,1,3,"https://housing.com//in/buy/resale/page/11582554-3-bhk-apartment-in-sector-99a-for-rs-14000000
",0,99a,2,28.4561,76.9542
1997,6.86,9,1,1,3,"https://housing.com//in/buy/resale/page/11506716-3-bhk-apartment-in-sector-99a-for-rs-16400000
",0,99a,2,28.4561,76.9542
1215,11.36,11,1,1,2,"https://housing.com//in/buy/resale/page/12333282-2-bhk-apartment-in-sector-102-for-rs-13800000
",0,102,2,28.475,76.9715
1518,9.09,2,0,1,3,"https://housing.com//in/buy/resale/page/12018450-3-bhk-apartment-in-sector-79-for-rs-13800000
",0,79,3,28.3624,76.9787
2000,6.9,1,5,1,3,"https://housing.com//in/buy/resale/page/12536533-3-bhk-apartment-in-sector-84-for-rs-13800000
",0,84,1,28.3979,76.9736
1890,7.3,10,5,2,3,"https://housing.com//in/buy/resale/page/12536375-3-bhk-apartment-in-sector-84-for-rs-13800000
",0,84,1,28.3979,76.9736
990,13.94,1,20,1,3,"https://housing.com//in/buy/resale/page/12455575-3-bhk-apartment-in-sector-30-for-rs-13800000
",0,30,4,28.4604,77.0579
1215,11.36,12,1,1,2,"https://housing.com//in/buy/resale/page/12601017-2-bhk-apartment-in-sector-102-for-rs-13800000
",0,102,2,28.475,76.9715
1100,12.54,16,0,1,2,"https://housing.com//in/buy/resale/page/12451384-2-bhk-apartment-in-sector-70a-for-rs-13800000
",0,70a,2,28.3845,77.0226
1760,7.84,18,3,0,3,"https://housing.com//in/buy/resale/page/11142588-3-bhk-apartment-in-sector-106-for-rs-13800000
",0,106,2,28.5007,77.0003
1020,13.53,2,2,1,2,"https://housing.com//in/buy/resale/page/12593845-2-bhk-apartment-in-sector-65-for-rs-13800000
",0,65,2,28.403,77.069
1518,9.09,1,1,1,3,"https://housing.com//in/buy/resale/page/12422113-3-bhk-apartment-in-sector-79-for-rs-13800000
",0,79,2,28.3624,76.9787
1530,9.02,1,1,1,3,"https://housing.com//in/buy/resale/page/12421022-3-bhk-apartment-in-sector-93-for-rs-13800000
",0,93,2,28.4153,76.9326
1942,7.09,13,10,1,3,"https://housing.com//in/buy/resale/page/12180882-3-bhk-apartment-in-sector-102-for-rs-13780200
",0,102,3,28.475,76.9715
1942,7.09,21,10,1,3,"https://housing.com//in/buy/resale/page/12181166-3-bhk-apartment-in-sector-102-for-rs-13780200
",0,102,3,28.475,76.9715
1302,10.6,13,0,1,2,"https://housing.com//in/buy/resale/page/5164897-2-bhk-apartment-in-sector-70a-for-rs-11000000-2-v2
",0,70a,2,28.3845,77.0226
1555,8.87,1,0,0,3,"https://housing.com//in/buy/resale/page/11809278-3-bhk-apartment-in-sector-79-for-rs-13800000
",0,79,2,28.3624,76.9787
1671,8.26,18,1,1,3,"https://housing.com//in/buy/resale/page/12498666-3-bhk-apartment-in-sector-33,-sohna-for-rs-13800000
",0,33,1,28.442,77.0207
1760,7.84,15,4,1,3,"https://housing.com//in/buy/resale/page/12606690-3-bhk-apartment-in-sector-106-for-rs-13800000
",0,106,2,28.5007,77.0003
1530,9.02,4,0,1,4,"https://housing.com//in/buy/resale/page/12465669-4-bhk-apartment-in-sector-93-for-rs-13800000
",3,93,1,28.4153,76.9326
1518,9.09,6,0,1,3,"https://housing.com//in/buy/resale/page/12576149-3-bhk-apartment-in-sector-79-for-rs-13800000
",2,79,2,28.3624,76.9787
1778,7.76,5,4,1,3,"https://housing.com//in/buy/resale/page/12561814-3-bhk-apartment-in-sector-90-for-rs-13800000
",0,90,1,28.4085,76.9369
1750,7.88,3,4,0,3,"https://housing.com//in/buy/resale/page/12368115-3-bhk-apartment-in-sector-90-for-rs-13800000
",0,90,1,28.4085,76.9369
2120,6.51,6,0,1,3,"https://housing.com//in/buy/resale/page/12515271-3-bhk-apartment-in-sector-85-for-rs-13800000
",0,85,0,28.4042,76.9513
1778,7.76,4,4,1,3,"https://housing.com//in/buy/resale/page/12561814-3-bhk-apartment-in-sector-90-for-rs-13000000
",0,90,1,28.4085,76.9369
2160,6.39,8,7,1,3,"https://housing.com//in/buy/resale/page/12300900-3-bhk-apartment-in-sector-82-for-rs-12466300
",0,82,1,28.3935,76.96
1505,9.17,6,0,1,3,"https://housing.com//in/buy/resale/page/11627625-3-bhk-apartment-in-sector-93-for-rs-13800000
",0,93,2,28.4153,76.9326
2160,6.39,8,7,1,3,"https://housing.com//in/buy/resale/page/12300900-3-bhk-apartment-in-sector-82-for-rs-13800000
",0,82,1,28.3935,76.96
1635,8.5,2,0,1,3,"https://housing.com//in/buy/resale/page/12017479-3-bhk-apartment-in-sector-68-for-rs-13900000
",0,68,3,28.3853,77.0484
1930,7.2,12,5,0,3,"https://housing.com//in/buy/resale/page/12583013-3-bhk-apartment-in-sector-86-for-rs-13900000
",0,86,1,28.3986,76.9384
2000,6.95,2,0,1,3,"https://housing.com//in/buy/resale/page/10635295-3-bhk-apartment-in-sector-77-for-rs-13900000
",0,77,3,28.3801,76.9845
1623,8.56,15,5,2,3,"https://housing.com//in/buy/resale/page/12307211-3-bhk-apartment-in-sector-90-for-rs-13500000
",0,90,2,28.4085,76.9369
1990,6.98,5,0,0,3,"https://housing.com//in/buy/resale/page/12085940-3-bhk-apartment-in-sector-37c-for-rs-13900000
",0,37c,1,28.4515,76.9882
1560,8.91,7,0,0,3,"https://housing.com//in/buy/resale/page/12651732-3-bhk-apartment-in-sector-93-for-rs-13900000
",0,93,0,28.4153,76.9326
2408,5.77,2,0,1,4,"https://housing.com//in/buy/resale/page/12466383-4-bhk-apartment-in-sector-79-for-rs-13900000
",3,79,1,28.3624,76.9787
1850,7.49,12,0,1,3,"https://housing.com//in/buy/resale/page/12516266-3-bhk-apartment-in-sector-83-for-rs-15700000
",4,83,1,28.3986,76.9647
1359,10.23,10,0,1,3,"https://housing.com//in/buy/resale/page/11702694-3-bhk-apartment-in-sector-104-for-rs-13900000
",1,104,2,28.4788,76.996
1741,7.98,3,1,1,2,"https://housing.com//in/buy/resale/page/11751766-2-bhk-apartment-in-sector-85-for-rs-13900000
",0,85,1,28.4042,76.9513
1470,9.52,3,2,1,3,"https://housing.com//in/buy/resale/page/12596566-3-bhk-apartment-in-sector-79-for-rs-14000000
",0,79,1,28.3624,76.9787
2400,5.83,2,10,1,4,"https://housing.com//in/buy/resale/page/12544733-4-bhk-apartment-in-sector-52-for-rs-14000000
",0,52,2,28.4379,77.0785
2010,6.96,5,10,1,4,"https://housing.com//in/buy/resale/page/12544114-4-bhk-apartment-in-sector-47-for-rs-14000000
",0,47,2,28.4276,77.0492
2600,5.38,3,1,2,4,"https://housing.com//in/buy/resale/page/12572860-4-bhk-apartment-in-sector-37c-for-rs-14000000
",0,37c,1,28.4515,76.9882
2364,5.92,9,6,1,4,"https://housing.com//in/buy/resale/page/12610966-4-bhk-apartment-in-sector-91-for-rs-14000000
",0,91,2,28.4014,76.9225
2000,7.0,0,3,1,3,"https://housing.com//in/buy/resale/page/12294837-3-bhk-apartment-in-sector-84-for-rs-14000000
",0,84,0,28.3979,76.9736
2120,6.6,5,2,1,3,"https://housing.com//in/buy/resale/page/11503400-3-bhk-apartment-in-sector-85-for-rs-14000000
",0,85,2,28.4042,76.9513
1862,7.52,6,4,1,3,"https://housing.com//in/buy/resale/page/12490295-3-bhk-apartment-in-sector-91-for-rs-14000000
",0,91,1,28.4014,76.9225
1510,9.27,15,3,1,3,"https://housing.com//in/buy/resale/page/12589948-3-bhk-apartment-in-sector-79-for-rs-14000000
",0,79,1,28.3624,76.9787
1490,9.39,16,2,1,3,"https://housing.com//in/buy/resale/page/12596350-3-bhk-apartment-in-sector-79-for-rs-14000000
",0,79,1,28.3624,76.9787
1758,7.96,2,3,2,3,"https://housing.com//in/buy/resale/page/12061196-3-bhk-apartment-in-sector-108-for-rs-14000000
",0,108,3,28.5134,76.983
1811,7.73,12,1,1,3,"https://housing.com//in/buy/resale/page/10699346-3-bhk-apartment-in-sector-37d-for-rs-14000000
",0,37d,1,28.4478,76.9703
1425,9.82,7,1,1,3,"https://housing.com//in/buy/resale/page/10393659-3-bhk-apartment-in-sector-86-for-rs-14000000
",0,86,2,28.3986,76.9384
980,14.29,16,0,2,1,"https://housing.com//in/buy/resale/page/11850650-1-bhk-apartment-in-sector-36a-for-rs-14000001
",0,36a,3,28.4147,76.978
850,16.47,9,3,2,1,"https://housing.com//in/buy/resale/page/8870519-1-bhk-apartment-in-sector-48-for-rs-14000000
",0,48,3,28.4177,77.0359
1811,7.73,9,1,2,3,"https://housing.com//in/buy/resale/page/11068510-3-bhk-apartment-in-sector-37d-for-rs-14000000
",0,37d,1,28.4478,76.9703
1890,7.41,3,5,1,3,"https://housing.com//in/buy/resale/page/12536360-3-bhk-apartment-in-sector-84-for-rs-14000000
",0,84,1,28.3979,76.9736
1930,7.25,4,5,1,3,"https://housing.com//in/buy/resale/page/12582862-3-bhk-apartment-in-sector-86-for-rs-14000000
",0,86,1,28.3986,76.9384
1930,7.25,3,0,1,3,"https://housing.com//in/buy/resale/page/6247442-3-bhk-apartment-in-sector-86-for-rs-14000000-v2
",0,86,3,28.3986,76.9384
1330,10.53,8,2,1,4,"https://housing.com//in/buy/resale/page/10806971-4-bhk-apartment-in-sector-104-for-rs-14000000
",0,104,2,28.4788,76.996
2250,6.22,3,0,1,4,"https://housing.com//in/buy/resale/page/9769562-4-bhk-apartment-in-sector-79-for-rs-14000000
",0,79,4,28.3624,76.9787
2193,6.38,13,8,1,4,"https://housing.com//in/buy/resale/page/7213563-4-bhk-apartment-in-sector-71-for-rs-14000000-v2
",0,71,1,28.4104,77.0281
1359,10.3,3,4,1,3,"https://housing.com//in/buy/resale/page/12486249-3-bhk-apartment-in-sector-104-for-rs-14000000
",0,104,2,28.4788,76.996
1758,7.96,6,4,1,3,"https://housing.com//in/buy/resale/page/9486995-3-bhk-apartment-in-sector-108-for-rs-13000000
",0,108,1,28.5134,76.983
1930,7.25,19,7,1,3,"https://housing.com//in/buy/resale/page/12545714-3-bhk-apartment-in-sector-91-for-rs-14000000
",0,91,1,28.4014,76.9225
1490,9.39,6,3,2,3,"https://housing.com//in/buy/resale/page/9277661-3-bhk-apartment-in-sector-79-for-rs-11700000
",0,79,2,28.3624,76.9787
1750,8.0,24,7,1,3,"https://housing.com//in/buy/resale/page/12309342-3-bhk-apartment-in-sector-90-for-rs-14000000
",0,90,2,28.4085,76.9369
1800,7.78,3,10,1,3,"https://housing.com//in/buy/resale/page/12641863-3-bhk-apartment-in-sector-56-for-rs-14000000
",0,56,2,28.4245,77.0991
1810,7.73,2,5,1,3,"https://housing.com//in/buy/resale/page/11941701-3-bhk-apartment-in-sector-81-for-rs-14000000
",0,81,2,28.3867,76.9485
1758,7.96,7,3,0,3,"https://housing.com//in/buy/resale/page/9773871-3-bhk-apartment-in-sector-108-for-rs-12500000
",0,108,1,28.5134,76.983
